Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class
44:43.4,9.05,TCP  ,EXT_SERVER,22,10006_27,19091,19,3185,1,.AP.SF,0,suspicious
47:50.8,9.995,TCP  ,18851_139,64780,EXT_SERVER,22,11,1901,1,.APRSF,0,suspicious
47:50.8,9.995,TCP  ,EXT_SERVER,22,18851_139,64780,16,4605,1,.AP.SF,0,suspicious
45:20.6,0.015,UDP  ,10014_199,123,EXT_SERVER,58288,1,76,1,......,0,suspicious
45:20.6,0.015,UDP  ,EXT_SERVER,58288,10014_199,123,1,76,1,......,0,suspicious
45:04.9,16.526,TCP  ,18851_139,35462,EXT_SERVER,22,15,2263,1,.AP.SF,0,suspicious
45:04.9,16.526,TCP  ,EXT_SERVER,22,18851_139,35462,27,5610,1,.AP.SF,0,suspicious
45:59.7,13.139,TCP  ,18851_139,23949,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
45:59.7,13.139,TCP  ,EXT_SERVER,22,18851_139,23949,23,5365,1,.AP.SF,0,suspicious
49:27.2,0.001,TCP  ,17496_215,4910,EXT_SERVER,5358,1,46,1,....S.,0,suspicious
49:27.2,0.001,TCP  ,EXT_SERVER,5358,17496_215,4910,1,40,1,.A.R..,0,suspicious
49:32.8,0,TCP  ,19339_251,19252,EXT_SERVER,2323,1,46,1,....S.,0,suspicious
49:32.8,0,TCP  ,EXT_SERVER,2323,19339_251,19252,1,40,1,.A.R..,0,suspicious
48:47.8,46.109,TCP  ,18851_139,11876,EXT_SERVER,22,16,2061,1,.APRSF,0,suspicious
48:47.8,46.109,TCP  ,EXT_SERVER,22,18851_139,11876,25,3866,1,.AP.SF,0,suspicious
46:40.1,0.082,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59467,7,561,1,.AP.SF,0,normal
46:40.1,0.082,TCP  ,OPENSTACK_NET,59467,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
46:40.1,0.114,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59468,7,1725,1,.AP.SF,0,normal
46:40.1,0.114,TCP  ,OPENSTACK_NET,59468,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
46:40.1,0.09,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59469,7,702,1,.AP.SF,0,normal
46:40.1,0.09,TCP  ,OPENSTACK_NET,59469,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
46:40.1,0.088,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59470,7,556,1,.AP.SF,0,normal
46:40.1,0.088,TCP  ,OPENSTACK_NET,59470,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
46:40.5,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49832,7,702,1,.AP.SF,0,normal
46:40.5,0.055,TCP  ,OPENSTACK_NET,49832,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
46:40.5,0.042,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49833,7,556,1,.AP.SF,0,normal
46:40.5,0.042,TCP  ,OPENSTACK_NET,49833,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
46:40.6,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49834,7,561,1,.AP.SF,0,normal
46:40.6,0.05,TCP  ,OPENSTACK_NET,49834,EXT_SERVER,8000,5,543,1,.AP.SF,0,normal
46:45.5,8.21,TCP  ,10006_27,32904,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
46:45.5,8.21,TCP  ,EXT_SERVER,22,10006_27,32904,19,3185,1,.AP.SF,0,suspicious
48:20.2,100.202,TCP  ,EXT_SERVER,80,11860_140,47294,6,1386,1,.APRSF,0,unknown
48:20.2,100.202,TCP  ,11860_140,47294,EXT_SERVER,80,7,439,1,.AP.SF,0,unknown
50:17.5,6.525,TCP  ,18851_139,42062,EXT_SERVER,22,7,413,1,.APRSF,0,suspicious
50:17.5,6.525,TCP  ,EXT_SERVER,22,18851_139,42062,8,1498,1,.AP.SF,0,suspicious
50:24.2,0.536,TCP  ,19263_53,56116,EXT_SERVER,23,6,276,1,....S.,0,suspicious
50:24.2,0.536,TCP  ,EXT_SERVER,23,19263_53,56116,6,240,1,.A.R..,0,suspicious
50:24.6,0,TCP  ,19263_53,56116,EXT_SERVER,2323,1,46,1,....S.,0,suspicious
50:24.6,0,TCP  ,EXT_SERVER,2323,19263_53,56116,1,40,1,.A.R..,0,suspicious
52:11.4,30.997,TCP  ,19340_162,14414,EXT_SERVER,22,1,48,1,....S.,0,suspicious
52:11.4,30.997,TCP  ,EXT_SERVER,22,19340_162,14414,6,288,1,.A..S.,0,suspicious
47:48.1,10.006,TCP  ,10006_27,10609,EXT_SERVER,22,17,2295,1,.AP.SF,0,suspicious
47:48.1,10.006,TCP  ,EXT_SERVER,22,10006_27,10609,20,3305,1,.AP.SF,0,suspicious
48:27.9,0.608,TCP  ,13526_69,44749,EXT_SERVER,80,4,216,1,.A..SF,0,unknown
48:27.9,0.608,TCP  ,EXT_SERVER,80,13526_69,44749,2,112,1,.A..SF,0,unknown
48:28.5,1.176,TCP  ,13526_69,44883,EXT_SERVER,80,6,466,1,.AP.SF,0,unknown
48:28.5,1.176,TCP  ,EXT_SERVER,80,13526_69,44883,4,725,1,.AP.SF,0,unknown
46:40.6,135.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49835,2,92,1,.A..SF,0,normal
46:40.6,135.059,TCP  ,OPENSTACK_NET,49835,EXT_SERVER,8000,4,190,1,.A..SF,0,normal
48:51.0,10.125,TCP  ,10006_27,47297,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
48:51.0,10.125,TCP  ,EXT_SERVER,22,10006_27,47297,19,3185,1,.AP.SF,0,suspicious
52:01.4,0,TCP  ,19341_117,44738,EXT_SERVER,7547,1,46,1,....S.,0,suspicious
52:01.4,0,TCP  ,EXT_SERVER,7547,19341_117,44738,1,40,1,.A.R..,0,suspicious
52:09.7,8.47,TCP  ,18851_139,39347,EXT_SERVER,22,12,1833,1,.APRSF,0,suspicious
52:09.7,8.47,TCP  ,EXT_SERVER,22,18851_139,39347,19,4057,1,.AP.SF,0,suspicious
52:38.9,0,TCP  ,EXT_SERVER,5358,19342_39,56871,1,40,1,.A.R..,0,suspicious
52:38.9,0,TCP  ,19342_39,56871,EXT_SERVER,5358,1,46,1,....S.,0,suspicious
49:40.1,0.081,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59519,7,702,1,.AP.SF,0,normal
49:40.1,0.081,TCP  ,OPENSTACK_NET,59519,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
49:40.1,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59520,7,556,1,.AP.SF,0,normal
49:40.1,0.055,TCP  ,OPENSTACK_NET,59520,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
49:40.6,0.065,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49884,7,702,1,.AP.SF,0,normal
49:40.6,0.065,TCP  ,OPENSTACK_NET,49884,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
49:40.6,0.044,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49885,7,556,1,.AP.SF,0,normal
49:40.6,0.044,TCP  ,OPENSTACK_NET,49885,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
49:41.9,0.06,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59521,7,639,1,.AP.SF,0,normal
49:41.9,0.06,TCP  ,OPENSTACK_NET,59521,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
49:42.5,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49886,7,639,1,.AP.SF,0,normal
49:42.5,0.054,TCP  ,OPENSTACK_NET,49886,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
49:53.2,9.466,TCP  ,10006_27,27292,EXT_SERVER,22,16,2231,1,.AP.SF,0,suspicious
49:53.2,9.466,TCP  ,EXT_SERVER,22,10006_27,27292,19,3185,1,.AP.SF,0,suspicious
50:06.2,2.631,TCP  ,17626_160,34145,EXT_SERVER,22,12,1586,1,  0xdb,0,suspicious
50:06.2,2.631,TCP  ,EXT_SERVER,22,17626_160,34145,12,2545,1,.AP.SF,0,suspicious
53:04.8,10.124,TCP  ,18851_139,21708,EXT_SERVER,22,14,1957,1,.APRSF,0,suspicious
53:04.8,10.124,TCP  ,EXT_SERVER,22,18851_139,21708,17,3029,1,.AP.SF,0,suspicious
50:55.5,7.873,TCP  ,10006_27,12281,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
50:55.5,7.873,TCP  ,EXT_SERVER,22,10006_27,12281,19,3185,1,.AP.SF,0,suspicious
51:40.1,0.081,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59552,7,561,1,.AP.SF,0,normal
51:40.1,0.081,TCP  ,OPENSTACK_NET,59552,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
51:40.1,0.093,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59553,7,1725,1,.AP.SF,0,normal
51:40.1,0.093,TCP  ,OPENSTACK_NET,59553,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
51:40.6,0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49920,7,561,1,.AP.SF,0,normal
51:40.6,0.061,TCP  ,OPENSTACK_NET,49920,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
51:56.5,9.463,TCP  ,10006_27,46181,EXT_SERVER,22,17,2279,1,.AP.SF,0,suspicious
51:56.5,9.463,TCP  ,EXT_SERVER,22,10006_27,46181,20,4213,1,.AP.SF,0,suspicious
55:11.8,0,TCP  ,19343_185,32290,EXT_SERVER,5358,1,46,1,....S.,0,suspicious
55:11.8,0,TCP  ,EXT_SERVER,5358,19343_185,32290,1,40,1,.A.R..,0,suspicious
54:55.3,23.341,TCP  ,18851_139,44710,EXT_SERVER,22,7,1057,1,.APRSF,0,suspicious
54:55.3,23.341,TCP  ,EXT_SERVER,22,18851_139,44710,10,1651,1,.AP.SF,0,suspicious
55:26.6,0,TCP  ,19344_174,45052,EXT_SERVER,23,1,46,1,....S.,0,suspicious
55:26.6,0,TCP  ,EXT_SERVER,23,19344_174,45052,1,40,1,.A.R..,0,suspicious
52:40.1,0.069,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59570,7,702,1,.AP.SF,0,normal
52:40.1,0.069,TCP  ,OPENSTACK_NET,59570,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
52:40.1,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59571,7,556,1,.AP.SF,0,normal
52:40.1,0.056,TCP  ,OPENSTACK_NET,59571,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
52:40.6,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49937,7,556,1,.AP.SF,0,normal
52:40.6,0.059,TCP  ,OPENSTACK_NET,49937,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
52:40.6,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49938,7,702,1,.AP.SF,0,normal
52:40.6,0.055,TCP  ,OPENSTACK_NET,49938,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
55:48.4,0,TCP  ,19345_74,52775,EXT_SERVER,23,1,46,1,....S.,0,suspicious
55:48.4,0,TCP  ,EXT_SERVER,23,19345_74,52775,1,40,1,.A.R..,0,suspicious
52:58.2,9.993,TCP  ,10006_27,33996,EXT_SERVER,22,17,2279,1,.AP.SF,0,suspicious
52:58.2,9.993,TCP  ,EXT_SERVER,22,10006_27,33996,19,3265,1,.AP.SF,0,suspicious
56:11.3,8.783,TCP  ,10006_27,36456,EXT_SERVER,22,15,2157,1,.APRSF,0,suspicious
56:11.3,8.783,TCP  ,EXT_SERVER,22,10006_27,36456,20,3249,1,.AP.SF,0,suspicious
56:57.4,0,TCP  ,19346_136,46146,EXT_SERVER,5358,1,46,1,....S.,0,suspicious
56:57.4,0,TCP  ,EXT_SERVER,5358,19346_136,46146,1,40,1,.A.R..,0,suspicious
53:59.8,9.647,TCP  ,10006_27,17255,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
53:59.8,9.647,TCP  ,EXT_SERVER,22,10006_27,17255,20,3249,1,.AP.SF,0,suspicious
53:58.0,16.618,TCP  ,18851_139,63086,EXT_SERVER,22,17,2551,1,.AP.SF,0,suspicious
53:58.0,16.618,TCP  ,EXT_SERVER,22,18851_139,63086,29,5586,1,.AP.SF,0,suspicious
56:52.4,33.175,TCP  ,18851_139,14606,EXT_SERVER,22,15,2175,1,.APRSF,0,suspicious
56:52.4,33.175,TCP  ,EXT_SERVER,22,18851_139,14606,21,3418,1,.AP.SF,0,suspicious
57:35.5,0,TCP  ,19347_207,14141,EXT_SERVER,23,1,46,1,....S.,0,suspicious
57:35.5,0,TCP  ,EXT_SERVER,23,19347_207,14141,1,40,1,.A.R..,0,suspicious
57:51.8,5.581,TCP  ,18851_139,35353,EXT_SERVER,22,8,481,1,.APRS.,0,suspicious
57:51.8,5.581,TCP  ,EXT_SERVER,22,18851_139,35353,9,1599,1,.AP.SF,0,suspicious
58:14.0,0,TCP  ,EXT_SERVER,23,19348_177,32812,1,40,1,.A.R..,0,suspicious
58:14.0,0,TCP  ,19348_177,32812,EXT_SERVER,23,1,46,1,....S.,0,suspicious
55:05.6,9.63,TCP  ,10006_27,49824,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious
55:05.6,9.63,TCP  ,EXT_SERVER,22,10006_27,49824,19,3197,1,.AP.SF,0,suspicious
58:36.9,0,TCP  ,19263_53,56116,EXT_SERVER,23,1,46,1,....S.,0,suspicious
58:36.9,0,TCP  ,EXT_SERVER,23,19263_53,56116,1,40,1,.A.R..,0,suspicious
55:40.1,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59620,7,556,1,.AP.SF,0,normal
55:40.1,0.059,TCP  ,OPENSTACK_NET,59620,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
55:40.1,0.078,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59621,7,702,1,.AP.SF,0,normal
55:40.1,0.078,TCP  ,OPENSTACK_NET,59621,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
55:40.5,0.071,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49987,7,702,1,.AP.SF,0,normal
55:40.5,0.071,TCP  ,OPENSTACK_NET,49987,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
55:40.5,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49988,7,556,1,.AP.SF,0,normal
55:40.5,0.058,TCP  ,OPENSTACK_NET,49988,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
55:41.5,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59622,7,639,1,.AP.SF,0,normal
55:41.5,0.05,TCP  ,OPENSTACK_NET,59622,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
55:41.9,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49989,7,639,1,.AP.SF,0,normal
55:41.9,0.055,TCP  ,OPENSTACK_NET,49989,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
58:46.9,8.087,TCP  ,18851_139,23085,EXT_SERVER,22,10,1577,1,.APRS.,0,suspicious
58:46.9,8.087,TCP  ,EXT_SERVER,22,18851_139,23085,15,4601,1,.AP.SF,0,suspicious
55:54.3,13.907,TCP  ,18851_139,36344,EXT_SERVER,22,19,2591,1,.AP.SF,0,suspicious
55:54.3,13.907,TCP  ,EXT_SERVER,22,18851_139,36344,27,3853,1,.AP.SF,0,suspicious
59:08.7,0.021,TCP  ,15129_70,42211,EXT_SERVER,11967,2,92,1,...RS.,0,suspicious
59:08.7,0.021,TCP  ,EXT_SERVER,11967,15129_70,42211,1,40,1,.A.R..,0,suspicious
59:16.0,9.118,TCP  ,10006_27,22203,EXT_SERVER,22,17,2273,1,.APRSF,0,suspicious
59:16.0,9.118,TCP  ,EXT_SERVER,22,10006_27,22203,21,3369,1,.AP.SF,0,suspicious
56:40.1,0.07,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59639,7,561,1,.AP.SF,0,normal
56:40.1,0.07,TCP  ,OPENSTACK_NET,59639,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
56:40.1,0.086,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59640,7,1725,1,.AP.SF,0,normal
56:40.1,0.086,TCP  ,OPENSTACK_NET,59640,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
56:40.6,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50004,7,561,1,.AP.SF,0,normal
56:40.6,0.054,TCP  ,OPENSTACK_NET,50004,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
01:20.5,30.999,TCP  ,EXT_SERVER,22,19349_107,49054,6,264,1,.A..S.,0,suspicious
01:20.5,30.999,TCP  ,19349_107,49054,EXT_SERVER,22,1,46,1,....S.,0,suspicious
57:09.6,0,UDP  ,10025_123,5090,EXT_SERVER,5060,1,436,1,......,0,suspicious
57:09.6,0,ICMP ,EXT_SERVER,0,10025_123,3.3,1,464,1,......,0,suspicious
00:18.2,0,TCP  ,12615_138,1572,EXT_SERVER,2628,1,46,1,....S.,0,suspicious
00:18.2,0,TCP  ,EXT_SERVER,2628,12615_138,1572,1,40,1,.A.R..,0,suspicious
57:12.6,8.824,TCP  ,10006_27,24277,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
57:12.6,8.824,TCP  ,EXT_SERVER,22,10006_27,24277,19,3185,1,.AP.SF,0,suspicious
00:06.2,15.483,TCP  ,18851_139,27786,EXT_SERVER,22,13,1857,1,.APRS.,0,suspicious
00:06.2,15.483,TCP  ,EXT_SERVER,22,18851_139,27786,15,3945,1,.AP.S.,0,suspicious
00:58.5,0.314,TCP  ,19350_35,53478,EXT_SERVER,3389,2,92,1,...RS.,0,suspicious
00:58.5,0.314,TCP  ,EXT_SERVER,3389,19350_35,53478,1,40,1,.A.R..,0,suspicious
01:02.1,15.162,TCP  ,18851_139,27675,EXT_SERVER,22,19,2469,1,.APRSF,0,suspicious
01:02.1,15.162,TCP  ,EXT_SERVER,22,18851_139,27675,27,3929,1,.AP.SF,0,suspicious
58:14.3,9.855,TCP  ,10006_27,19954,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
58:14.3,9.855,TCP  ,EXT_SERVER,22,10006_27,19954,19,3185,1,.AP.SF,0,suspicious
58:29.2,2.57,TCP  ,17626_160,34294,EXT_SERVER,22,12,1586,1,  0xdb,0,suspicious
58:29.2,2.57,TCP  ,EXT_SERVER,22,17626_160,34294,13,3561,1,.AP.SF,0,suspicious
58:34.3,0,UDP  ,19351_204,15781,EXT_SERVER,40464,1,48,1,......,0,suspicious
58:34.3,0,ICMP ,EXT_SERVER,0,19351_204,3.3,1,76,1,......,0,suspicious
58:40.1,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59673,7,556,1,.AP.SF,0,normal
58:40.1,0.054,TCP  ,OPENSTACK_NET,59673,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
58:40.1,0.075,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59674,7,702,1,.AP.SF,0,normal
58:40.1,0.075,TCP  ,OPENSTACK_NET,59674,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
58:40.6,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50038,7,702,1,.AP.SF,0,normal
58:40.6,0.058,TCP  ,OPENSTACK_NET,50038,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
58:40.6,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50039,7,556,1,.AP.SF,0,normal
58:40.6,0.058,TCP  ,OPENSTACK_NET,50039,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
01:58.4,9.363,TCP  ,18851_139,20628,EXT_SERVER,22,9,1589,1,.APRSF,0,suspicious
01:58.4,9.363,TCP  ,EXT_SERVER,22,18851_139,20628,14,6313,1,.AP.SF,0,suspicious
59:08.7,0,ICMP ,15129_70,0,EXT_SERVER,3.1,1,68,1,......,0,suspicious
02:56.0,0,TCP  ,10734_113,36014,EXT_SERVER,3393,1,46,1,....S.,0,suspicious
02:56.0,0,TCP  ,EXT_SERVER,3393,10734_113,36014,1,40,1,.A.R..,0,suspicious
02:56.0,0,TCP  ,10734_113,36015,EXT_SERVER,3393,1,46,1,....S.,0,suspicious
02:56.0,0,TCP  ,EXT_SERVER,3393,10734_113,36015,1,40,1,.A.R..,0,suspicious
02:54.4,12.651,TCP  ,18851_139,11757,EXT_SERVER,22,12,1735,1,.APRSF,0,suspicious
02:54.4,12.651,TCP  ,EXT_SERVER,22,18851_139,11757,13,2649,1,.AP.SF,0,suspicious
00:18.1,16.212,TCP  ,10006_27,59695,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
00:18.1,16.212,TCP  ,EXT_SERVER,22,10006_27,59695,23,3461,1,.AP.SF,0,suspicious
04:07.2,0,TCP  ,11575_219,47776,EXT_SERVER,520,1,46,1,....S.,0,suspicious
04:07.2,0,TCP  ,EXT_SERVER,520,11575_219,47776,1,40,1,.A.R..,0,suspicious
03:50.5,33.359,TCP  ,18851_139,54309,EXT_SERVER,22,7,1677,1,.APRSF,0,suspicious
03:50.5,33.359,TCP  ,EXT_SERVER,22,18851_139,54309,7,1413,1,.AP.SF,0,suspicious
01:23.2,9.83,TCP  ,10006_27,20963,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
01:23.2,9.83,TCP  ,EXT_SERVER,22,10006_27,20963,19,3185,1,.AP.SF,0,suspicious
04:38.6,0,TCP  ,19352_215,62282,EXT_SERVER,23,1,46,1,....S.,0,suspicious
04:38.6,0,TCP  ,EXT_SERVER,23,19352_215,62282,1,40,1,.A.R..,0,suspicious
01:40.1,0.087,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59723,7,561,1,.AP.SF,0,normal
01:40.1,0.087,TCP  ,OPENSTACK_NET,59723,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
01:40.1,0.104,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59724,7,1725,1,.AP.SF,0,normal
01:40.1,0.104,TCP  ,OPENSTACK_NET,59724,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
01:40.1,0.098,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59725,7,702,1,.AP.SF,0,normal
01:40.1,0.098,TCP  ,OPENSTACK_NET,59725,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
01:40.1,0.083,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59726,7,556,1,.AP.SF,0,normal
01:40.1,0.083,TCP  ,OPENSTACK_NET,59726,EXT_SERVER,8000,5,469,1,.AP.SF,0,normal
01:40.6,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50088,7,556,1,.AP.SF,0,normal
01:40.6,0.067,TCP  ,OPENSTACK_NET,50088,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
01:40.6,0.068,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50089,7,702,1,.AP.SF,0,normal
01:40.6,0.068,TCP  ,OPENSTACK_NET,50089,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
01:40.6,0.063,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50090,7,561,1,.AP.SF,0,normal
01:40.6,0.063,TCP  ,OPENSTACK_NET,50090,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
01:42.0,0.064,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59727,7,639,1,.AP.SF,0,normal
01:42.0,0.064,TCP  ,OPENSTACK_NET,59727,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
01:42.3,0.068,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50091,7,639,1,.AP.SF,0,normal
01:42.3,0.068,TCP  ,OPENSTACK_NET,50091,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
04:35.0,8.635,TCP  ,10006_27,46540,EXT_SERVER,22,15,2157,1,.APRSF,0,suspicious
04:35.0,8.635,TCP  ,EXT_SERVER,22,10006_27,46540,20,3249,1,.AP.SF,0,suspicious
05:06.6,6.536,TCP  ,18851_139,54483,EXT_SERVER,22,6,1625,1,.APRSF,0,suspicious
05:06.6,6.536,TCP  ,EXT_SERVER,22,18851_139,54483,7,2377,1,.AP.SF,0,suspicious
02:27.5,0,UDP  ,10448_71,47248,EXT_SERVER,1900,1,118,1,......,0,suspicious
02:27.5,0,ICMP ,EXT_SERVER,0,10448_71,3.3,1,146,1,......,0,suspicious
02:27.7,7.847,TCP  ,10006_27,31650,EXT_SERVER,22,16,2231,1,.AP.SF,0,suspicious
02:27.7,7.847,TCP  ,EXT_SERVER,22,10006_27,31650,19,3185,1,.AP.SF,0,suspicious
05:37.3,0,TCP  ,19353_22,26528,EXT_SERVER,23,1,46,1,....S.,0,suspicious
05:37.3,0,TCP  ,EXT_SERVER,23,19353_22,26528,1,40,1,.A.R..,0,suspicious
05:39.3,8.274,TCP  ,10006_27,13150,EXT_SERVER,22,15,2157,1,.APRSF,0,suspicious
05:39.3,8.274,TCP  ,EXT_SERVER,22,10006_27,13150,20,3249,1,.AP.SF,0,suspicious
06:08.8,0,TCP  ,19354_146,48865,EXT_SERVER,23,1,46,1,....S.,0,suspicious
06:08.8,0,TCP  ,EXT_SERVER,23,19354_146,48865,1,40,1,.A.R..,0,suspicious
06:38.3,0.249,TCP  ,19355_74,61154,EXT_SERVER,8000,2,92,1,...RS.,0,suspicious
06:38.3,0.249,TCP  ,EXT_SERVER,8000,19355_74,61154,1,44,1,.A..S.,0,suspicious
06:39.8,0.533,TCP  ,19355_74,4371,EXT_SERVER,8000,5,286,1,.APRS.,0,suspicious
06:39.8,0.533,TCP  ,EXT_SERVER,8000,19355_74,4371,4,465,1,.AP.SF,0,suspicious
03:30.4,11.853,TCP  ,10006_27,29413,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
03:30.4,11.853,TCP  ,EXT_SERVER,22,10006_27,29413,22,3545,1,.AP.SF,0,suspicious
06:41.7,9.63,TCP  ,10006_27,56230,EXT_SERVER,22,17,2261,1,.APRSF,0,suspicious
06:41.7,9.63,TCP  ,EXT_SERVER,22,10006_27,56230,20,3237,1,.AP.SF,0,suspicious
04:40.1,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59776,7,556,1,.AP.SF,0,normal
04:40.1,0.062,TCP  ,OPENSTACK_NET,59776,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
04:40.1,0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,59777,7,702,1,.AP.SF,0,normal
04:40.1,0.073,TCP  ,OPENSTACK_NET,59777,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
04:40.6,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50141,7,702,1,.AP.SF,0,normal
04:40.6,0.058,TCP  ,OPENSTACK_NET,50141,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
04:40.6,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50142,7,556,1,.AP.SF,0,normal
04:40.6,0.053,TCP  ,OPENSTACK_NET,50142,EXT_SERVER,8000,5,469,1,.AP.SF,0,normal
08:00.4,0,TCP  ,18711_151,46389,EXT_SERVER,3389,1,46,1,....S.,0,suspicious
08:00.4,0,TCP  ,EXT_SERVER,3389,18711_151,46389,1,40,1,.A.R..,0,suspicious
08:24.0,1.218,TCP  ,EXT_SERVER,445,19356_2,2514,3,120,1,.A.R..,0,suspicious
